HMS LINCS ID,Name,Alternative Names,LINCS ID,PubChem CID,ChEBI ID,ChEMBL ID,Molecular Mass,InChi,InChi Key,SMILES,Relevant Citations,Date Publicly Available,Most Recent Update
10410-101,Ellagic acid,Gallogen; Lagistase,,5281855,,,302.01,"InChI=1S/C14H6O8/c15-5-1-3-7-8-4(14(20)22-11(7)9(5)17)2-6(16)10(18)12(8)21-13(3)19/h1-2,15-18H",AFSDNFLWKVMVRB-UHFFFAOYSA-N,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,,,2016-04-04
10411-102,H89,,,5702541,,,445.05,"InChI=1S/C20H20BrN3O2S/c21-18-8-6-16(7-9-18)3-2-11-22-13-14-24-27(25,26)20-5-1-4-17-15-23-12-10-19(17)20/h1-10,12,15,22,24H,11,13-14H2/b3-2+",ZKZXNDJNWUTGDK-NSCUHMNNSA-N,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNC/C=C/C3=CC=C(C=C3)Br,,,2016-04-04
10412-101,KN62,,,5312126,,,721.20,"InChI=1S/C38H35N5O6S2/c1-41(50(45,46)36-11-5-7-29-26-39-19-17-33(29)36)35(38(44)43-23-21-42(22-24-43)31-9-3-2-4-10-31)25-28-13-15-32(16-14-28)49-51(47,48)37-12-6-8-30-27-40-20-18-34(30)37/h2-20,26-27,35H,21-25H2,1H3/t35-/m0/s1",RJVLFQBBRSMWHX-DHUJRADRSA-N,CN(S(=O)(C1=CC=CC2=C1C=CN=C2)=O)[C@H](C(N3CCN(C4=CC=CC=C4)CC3)=O)CC5=CC=C(OS(=O)(C6=CC=CC7=C6C=CN=C7)=O)C=C5,,,2016-04-04
10413-101,KRN633,,,9549295,,,416.13,"InChI=1S/C20H21ClN4O4/c1-4-7-22-20(26)25-15-6-5-12(8-14(15)21)29-19-13-9-17(27-2)18(28-3)10-16(13)23-11-24-19/h5-6,8-11H,4,7H2,1-3H3,(H2,22,25,26)",VPBYZLCHOKSGRX-UHFFFAOYSA-N,CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl,,,2016-04-04
10414-101,Leflunomide,HWA486; RS-34821; SU101,,3899,,,270.06,"InChI=1S/C12H9F3N2O2/c1-7-10(6-16-19-7)11(18)17-9-4-2-8(3-5-9)12(13,14)15/h2-6H,1H3,(H,17,18)",VHOGYURTWQBHIL-UHFFFAOYSA-N,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,,,2016-04-04
10415-101,TG003,TG 003; TG-003,,1893668,,408982,249.08,"InChI=1S/C13H15NO2S/c1-4-14-11-8-10(16-3)5-6-12(11)17-13(14)7-9(2)15/h5-8H,4H2,1-3H3",BGVLELSCIHASRV-UHFFFAOYSA-N,CCN1C2=C(C=CC(=C2)OC)SC1=CC(=O)C,,,2017-05-09
10416-101,Febuxostat,TEI 6720; Uloric; FBX; TMX67,,134018,,,316.09,"InChI=1S/C16H16N2O3S/c1-9(2)8-21-13-5-4-11(6-12(13)7-17)15-18-10(3)14(22-15)16(19)20/h4-6,9H,8H2,1-3H3,(H,19,20)",BQSJTQLCZDPROO-UHFFFAOYSA-N,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,,,2016-04-04
10417-101,GW 1516,GSK-516; GW501516,,9803963,,,453.07,"InChI=1S/C21H18F3NO3S2/c1-12-9-16(7-8-17(12)28-10-19(26)27)29-11-18-13(2)25-20(30-18)14-3-5-15(6-4-14)21(22,23)24/h3-9H,10-11H2,1-2H3,(H,26,27)",YDBLKRPLXZNVNB-UHFFFAOYSA-N,CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)C)OCC(=O)O,,,2016-04-04
10418-101,Lenalidomide,Revlimid; CC5013,,216326,,,259.10,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,,,2016-04-04
10419-101,NG25,,,53340664,,,537.24,"InChI=1S/C29H30F3N5O2/c1-3-36-12-14-37(15-13-36)18-21-6-7-22(17-24(21)29(30,31)32)35-28(38)20-5-4-19(2)26(16-20)39-25-9-11-34-27-23(25)8-10-33-27/h4-11,16-17H,3,12-15,18H2,1-2H3,(H,33,34)(H,35,38)",SMPGEBOIKULBCT-UHFFFAOYSA-N,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F,,,2016-04-04
10420-101,PYR41,,,5335621,,,371.08,"InChI=1S/C17H13N3O7/c1-2-26-17(23)10-3-5-11(6-4-10)19-16(22)13(15(21)18-19)9-12-7-8-14(27-12)20(24)25/h3-9H,2H2,1H3,(H,18,21)",ARGIPZKQJGFSGQ-UHFFFAOYSA-N,CCOC(=O)C1=CC=C(C=C1)N2C(=O)C(=CC3=CC=C(O3)[N+](=O)[O-])C(=O)N2,,,2016-04-04
10421-101,CID755673,ST083684,,755673,,,217.07,"InChI=1S/C12H11NO3/c14-7-3-4-10-9(6-7)8-2-1-5-13-12(15)11(8)16-10/h3-4,6,14H,1-2,5H2,(H,13,15)",AACFPJSJOWQNBN-UHFFFAOYSA-N,C1CC2=C(C(=O)NC1)OC3=C2C=C(C=C3)O,,,2016-04-04
10422-101,VX-11e,,,11634725,,,499.10,"InChI=1S/C24H20Cl2FN5O2/c1-13-10-29-24(31-19-6-5-17(27)9-18(19)26)32-22(13)15-8-20(28-11-15)23(34)30-21(12-33)14-3-2-4-16(25)7-14/h2-11,21,28,33H,12H2,1H3,(H,30,34)(H,29,31,32)/t21-/m1/s1",WUTVMXLIGHTZJC-OAQYLSRUSA-N,CC1=CN=C(NC2=C(Cl)C=C(F)C=C2)N=C1C3=CNC(C(N[C@@H](C4=CC(Cl)=CC=C4)CO)=O)=C3,,,2016-04-04
10423-101,BI-D1870,,,25023738,,,391.18,"InChI=1S/C19H23F2N5O2/c1-10(2)5-6-26-11(3)18(28)25(4)15-9-22-19(24-17(15)26)23-12-7-13(20)16(27)14(21)8-12/h7-11,27H,5-6H2,1-4H3,(H,22,23,24)",DTEKTGDVSARYDS-UHFFFAOYSA-N,CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C,,,2016-04-04
10424-102,ML-7,,,9803932,,,416.01,"InChI=1S/C15H17IN2O2S/c16-14-6-1-5-13-12(14)4-2-7-15(13)21(19,20)18-10-3-8-17-9-11-18/h1-2,4-7,17H,3,8-11H2",GEHJIACZUFWBTK-UHFFFAOYSA-N,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I,,,2016-04-04
10425-101,PIM12 kinase inhibitor V,TCS-PIM-1-4a; SMI-4A,,1361334,,,273.01,"InChI=1S/C11H6F3NO2S/c12-11(13,14)7-3-1-2-6(4-7)5-8-9(16)15-10(17)18-8/h1-5H,(H,15,16,17)",NGJLOFCOEOHFKQ-UHFFFAOYSA-N,C1=CC(=CC(=C1)C(F)(F)F)C=C2C(=O)NC(=O)S2,,,2016-04-04
10426-101,Barasertib,AZD1152,,11497983,,,587.21,"InChI=1S/C26H31FN7O6P/c1-2-34(10-12-40-41(36,37)38)9-4-11-39-21-7-8-22-23(16-21)28-17-29-26(22)31-24-14-20(32-33-24)15-25(35)30-19-6-3-5-18(27)13-19/h3,5-8,13-14,16-17H,2,4,9-12,15H2,1H3,(H,30,35)(H2,36,37,38)(H2,28,29,31,32,33)",GBJVVSCPOBPEIT-UHFFFAOYSA-N,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCOP(=O)(O)O,,,2016-04-04
10427-101,BMX-IN-1,,,71576693,,,524.15,"InChI=1S/C29H24N4O4S/c1-4-27(34)31-26-16-23(12-5-18(26)2)33-28(35)14-9-21-17-30-25-13-8-20(15-24(25)29(21)33)19-6-10-22(11-7-19)32-38(3,36)37/h4-17,32H,1H2,2-3H3,(H,31,34)",SFMJNHNUOVADRW-UHFFFAOYSA-N,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CC=C(C=C5)NS(=O)(=O)C)NC(=O)C=C,,,2016-04-04
10428-101,Spebrutinib,CC-292; AVL-292,,59174488,,,423.17,"InChI=1S/C22H22FN5O3/c1-3-20(29)25-16-5-4-6-17(13-16)26-21-19(23)14-24-22(28-21)27-15-7-9-18(10-8-15)31-12-11-30-2/h3-10,13-14H,1,11-12H2,2H3,(H,25,29)(H2,24,26,27,28)",KXBDTLQSDKGAEB-UHFFFAOYSA-N,COCCOC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)NC(=O)C=C)F,,,2016-04-04
10429-101,THZ1,,,73602827,,,565.20,"InChI=1S/C31H28ClN7O2/c1-39(2)16-6-11-28(40)35-21-14-12-20(13-15-21)30(41)36-22-7-5-8-23(17-22)37-31-34-19-26(32)29(38-31)25-18-33-27-10-4-3-9-24(25)27/h3-15,17-19,33H,16H2,1-2H3,(H,35,40)(H,36,41)(H,34,37,38)",OBJNFLYHUXWUPF-UHFFFAOYSA-N,CN(C)CC=CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl,,,2017-09-29
10429-102,THZ1,,,73602827,,,565.20,"InChI=1S/C31H28ClN7O2/c1-39(2)16-6-11-28(40)35-21-14-12-20(13-15-21)30(41)36-22-7-5-8-23(17-22)37-31-34-19-26(32)29(38-31)25-18-33-27-10-4-3-9-24(25)27/h3-15,17-19,33H,16H2,1-2H3,(H,35,40)(H,36,41)(H,34,37,38)",OBJNFLYHUXWUPF-UHFFFAOYSA-N,CN(C)CC=CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl,,,2016-04-04
10430-101,GNE7915,,,58539171,,,443.16,"InChI=1S/C19H21F4N5O3/c1-3-24-16-12(19(21,22)23)10-25-18(27-16)26-14-9-13(20)11(8-15(14)30-2)17(29)28-4-6-31-7-5-28/h8-10H,3-7H2,1-2H3,(H2,24,25,26,27)",XCFLWTZSJYBCPF-UHFFFAOYSA-N,CCNC1=NC(=NC=C1C(F)(F)F)NC2=C(C=C(C(=C2)F)C(=O)N3CCOCC3)OC,,,2016-04-04
10431-101,BIX02188,,,66524294,,,412.19,"InChI=1S/C25H24N4O2/c1-29(2)15-16-7-6-10-19(13-16)27-23(17-8-4-3-5-9-17)22-20-12-11-18(24(26)30)14-21(20)28-25(22)31/h3-14,27H,15H2,1-2H3,(H2,26,30)(H,28,31)",FSZPIAXLCCQFCM-UHFFFAOYSA-N,CN(C)CC1=CC(=CC=C1)NC(=C2C3=C(C=C(C=C3)C(=O)N)NC2=O)C4=CC=CC=C4,,,2016-04-04
10432-101,WZ4003,,,72200024,,,496.20,"InChI=1S/C25H29ClN6O3/c1-4-23(33)28-17-6-5-7-19(14-17)35-24-20(26)16-27-25(30-24)29-21-9-8-18(15-22(21)34-3)32-12-10-31(2)11-13-32/h5-9,14-16H,4,10-13H2,1-3H3,(H,28,33)(H,27,29,30)",SDGJBAUIGHSMRI-UHFFFAOYSA-N,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,,,2016-04-04
10434-101,BIX 02565,,,53246941,,,458.24,"InChI=1S/C26H30N6O2/c1-17-11-12-27-25(34)23-15-18-9-10-19(16-22(18)32(17)23)24(33)29-26-28-20-7-4-5-8-21(20)31(26)14-6-13-30(2)3/h4-5,7-10,15-17H,6,11-14H2,1-3H3,(H,27,34)(H,28,29,33)/t17-/m1/s1",ZHMXXVNQAFCXKK-QGZVFWFLSA-N,C[C@@H]1CCNC(C2=CC3=C(C=C(C(NC4=NC5=CC=CC=C5N4CCCN(C)C)=O)C=C3)N12)=O,,,2016-04-04
10435-101,LY2109761,,,11655119,,,441.22,"InChI=1S/C26H27N5O2/c1-2-9-27-22(4-1)26-25(24-5-3-11-31(24)29-26)21-8-10-28-23-18-19(6-7-20(21)23)33-17-14-30-12-15-32-16-13-30/h1-2,4,6-10,18H,3,5,11-17H2",IHLVSLOZUHKNMQ-UHFFFAOYSA-N,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6,,,2016-04-04
10437-101,AZD2014,,,25262792,,,462.24,"InChI=1S/C25H30N6O3/c1-16-14-33-11-9-30(16)23-20-7-8-21(18-5-4-6-19(13-18)24(32)26-3)27-22(20)28-25(29-23)31-10-12-34-15-17(31)2/h4-8,13,16-17H,9-12,14-15H2,1-3H3,(H,26,32)/t16-,17-/m0/s1",JUSFANSTBFGBAF-IRXDYDNUSA-N,C[C@H]1COCCN1C2=NC(N3CCOC[C@@H]3C)=NC4=C2C=CC(C5=CC(C(NC)=O)=CC=C5)=N4,,,2016-04-04
10438-103,Ralimetinib,LY2228820,,11539025,,,420.24,"InChI=1S/C24H29FN6/c1-23(2,3)13-31-20-17(28-22(31)26)12-11-16(27-20)19-18(14-7-9-15(25)10-8-14)29-21(30-19)24(4,5)6/h7-12H,13H2,1-6H3,(H2,26,28)(H,29,30)",XPPBBJCBDOEXDN-UHFFFAOYSA-N,CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N,,,2016-04-04
10439-101,PH-797804,,LSM-36373,22049997,,,476.05,"InChI=1S/C22H19BrF2N2O3/c1-12-4-5-14(21(28)26-3)9-18(12)27-13(2)8-19(20(23)22(27)29)30-11-15-6-7-16(24)10-17(15)25/h4-10H,11H2,1-3H3,(H,26,28)",KCAJXIDMCNPGHZ-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,,,2016-04-04
10440-101,VX-702,,,10341154,,,404.09,"InChI=1S/C19H12F4N4O2/c20-9-4-5-10(14(23)8-9)16-11(18(24)28)6-7-15(26-16)27(19(25)29)17-12(21)2-1-3-13(17)22/h1-8H,(H2,24,28)(H2,25,29)",FYSRKRZDBHOFAY-UHFFFAOYSA-N,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,,,2016-04-04
10441-101,SB202190,,,5353940,,,331.11,"InChI=1S/C20H14FN3O/c21-16-5-1-13(2-6-16)18-19(14-9-11-22-12-10-14)24-20(23-18)15-3-7-17(25)8-4-15/h1-12,25H,(H,23,24)",QHKYPYXTTXKZST-UHFFFAOYSA-N,OC1=CC=C(C2=NC(C3=CC=C(F)C=C3)=C(C4=CC=NC=C4)N2)C=C1,,,2016-04-04
10442-101,SCH772984,,,24866313,,,587.28,"InChI=1S/C33H33N9O2/c43-30(42-18-16-41(17-19-42)27-5-2-24(3-6-27)32-35-11-1-12-36-32)22-40-15-10-25(21-40)33(44)37-26-4-7-29-28(20-26)31(39-38-29)23-8-13-34-14-9-23/h1-9,11-14,20,25H,10,15-19,21-22H2,(H,37,44)(H,38,39)/t25-/m1/s1",HDAJDNHIBCDLQF-RUZDIDTESA-N,O=C([C@H]1CN(CC(N2CCN(C3=CC=C(C4=NC=CC=N4)C=C3)CC2)=O)CC1)NC5=CC6=C(NN=C6C7=CC=NC=C7)C=C5,,,2016-04-04
10443-101,Axitinib,AG013736,,6450551,,,386.12,"InChI=1S/C22H18N4OS/c1-23-22(27)18-7-2-3-8-21(18)28-16-10-11-17-19(25-26-20(17)14-16)12-9-15-6-4-5-13-24-15/h2-14H,1H3,(H,23,27)(H,25,26)",RITAVMQDGBJQJZ-UHFFFAOYSA-N,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4,,,2016-04-04
10444-101,Cediranib,Recentin; AZD2171,,9933475,,,450.21,"InChI=1S/C25H27FN4O3/c1-16-12-17-19(29-16)6-7-21(24(17)26)33-25-18-13-22(31-2)23(14-20(18)27-15-28-25)32-11-5-10-30-8-3-4-9-30/h6-7,12-15,29H,3-5,8-11H2,1-2H3",XXJWYDDUDKYVKI-UHFFFAOYSA-N,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,,,2016-04-04
10445-101,Taselisib,GDC-0032; RG-7604,,51001932,,,460.23,"InChI=1S/C24H28N8O2/c1-14(2)32-22(27-15(3)29-32)19-13-30-8-9-34-20-10-16(6-7-18(20)21(30)28-19)17-11-26-31(12-17)24(4,5)23(25)33/h6-7,10-14H,8-9H2,1-5H3,(H2,25,33)",BEUQXVWXFDOSAQ-UHFFFAOYSA-N,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,,,2016-04-04
10446-101,CH5183284,Debio-1347,,66555680,,,356.14,"InChI=1S/C20H16N6O/c1-11-23-16-7-6-13(9-17(16)24-11)26-20(21)14(10-22-26)19(27)18-8-12-4-2-3-5-15(12)25-18/h2-10,25H,21H2,1H3,(H,23,24)",BEMNJULZEQTDJY-UHFFFAOYSA-N,CC1=NC2=C(N1)C=C(C=C2)N3C(=C(C=N3)C(=O)C4=CC5=CC=CC=C5N4)N,,,2016-04-04
10447-101,EW-7197,,,54766013,,,399.16,"InChI=1S/C22H18FN7/c1-14-5-4-8-18(27-14)22-21(15-9-10-20-25-13-26-30(20)12-15)28-19(29-22)11-24-17-7-3-2-6-16(17)23/h2-10,12-13,24H,11H2,1H3,(H,28,29)",FJCDSQATIJKQKA-UHFFFAOYSA-N,CC1=CC=CC(=N1)C2=C(N=C(N2)CNC3=CC=CC=C3F)C4=CN5C(=NC=N5)C=C4,,,2016-04-04
10448-102,Riviciclib,P276-00,,23643976,,,401.10,"InChI=1S/C21H20ClNO5/c1-23-7-6-12(14(23)10-24)19-15(25)8-16(26)20-17(27)9-18(28-21(19)20)11-4-2-3-5-13(11)22/h2-5,8-9,12,14,24-26H,6-7,10H2,1H3/t12-,14+/m1/s1",QLUYMIVVAYRECT-OCCSQVGLSA-N,O=C1C=C(C2=CC=CC=C2Cl)OC3=C1C(O)=CC(O)=C3[C@H]4[C@H](CO)N(C)CC4,,,2016-04-04
10449-113,NH125,,,10436839,,,524.26,"InChI=1S/C27H45N2.HI/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-19-22-28-23-24-29(26(28)2)25-27-20-17-16-18-21-27;/h16-18,20-21,23-24H,3-15,19,22,25H2,1-2H3;1H/q+1;/p-1",RVWOHCBHAGBLLT-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCN1C=C[N+](=C1C)CC2=CC=CC=C2.[I-],,,2016-04-04
10450-101,SAL003,,,5717737,,,460.97,"InChI=1S/C18H15Cl4N3OS/c19-13-7-9-14(10-8-13)23-17(27)25-16(18(20,21)22)24-15(26)11-6-12-4-2-1-3-5-12/h1-11,16H,(H,24,26)(H2,23,25,27)",TVNBASWNLOIQML-UHFFFAOYSA-N,C1=CC=C(C=C1)C=CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=CC=C(C=C2)Cl,,,2016-04-04
10451-101,(-)-Blebbistatin,,,5287792,,,292.12,"InChI=1S/C18H16N2O2/c1-12-7-8-15-14(11-12)16(21)18(22)9-10-20(17(18)19-15)13-5-3-2-4-6-13/h2-8,11,22H,9-10H2,1H3/t18-/m1/s1",LZAXPYOBKSJSEX-GOSISDBHSA-N,CC1=CC2=C(N=C3[C@](CCN3C4=CC=CC=C4)(O)C2=O)C=C1,,,2016-04-04
10452-101,SKI II,,,753704,,,302.03,"InChI=1S/C15H11ClN2OS/c16-11-3-1-10(2-4-11)14-9-20-15(18-14)17-12-5-7-13(19)8-6-12/h1-9,19H,(H,17,18)",ZFGXZJKLOFCECI-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)O)Cl,,,2016-04-04
10453-101,URMC-099,,,54764565,,,421.23,"InChI=1S/C27H27N5/c1-31-10-12-32(13-11-31)18-19-2-4-20(5-3-19)23-15-24-25(17-30-27(24)29-16-23)21-6-7-26-22(14-21)8-9-28-26/h2-9,14-17,28H,10-13,18H2,1H3,(H,29,30)",QKKIWEILHCXECO-UHFFFAOYSA-N,CN1CCN(CC1)CC2=CC=C(C=C2)C3=CN=C4C(=C3)C(=CN4)C5=CC6=C(C=C5)NC=C6,,,2016-04-04
10454-101,Staurosporine aglycone,K252C,,3815,,,311.11,"InChI=1S/C20H13N3O/c24-20-17-12(9-21-20)15-10-5-1-3-7-13(10)22-18(15)19-16(17)11-6-2-4-8-14(11)23-19/h1-8,22-23H,9H2,(H,21,24)",MEXUTNIFSHFQRG-UHFFFAOYSA-N,C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5,,,2016-04-04
10455-101,IP6K/IP3K inhibitor,519178-28-0,,16760513,,,443.13,"InChI=1S/C20H16F3N7O2/c21-20(22,23)14-3-1-2-13(8-14)10-25-19-28-17(16-18(29-19)27-11-26-16)24-9-12-4-6-15(7-5-12)30(31)32/h1-8,11H,9-10H2,(H3,24,25,26,27,28,29)",DDSBPUYZPWNNGH-UHFFFAOYSA-N,C1=CC(=CC(=C1)C(F)(F)F)CNC2=NC3=C(C(=N2)NCC4=CC=C(C=C4)[N+](=O)[O-])NC=N3,,,2016-04-04
10456-102,ABT-702,,,1973,,,462.08,"InChI=1S/C22H19BrN6O/c23-16-3-1-2-14(10-16)17-11-18(28-22-20(17)21(24)26-13-27-22)15-4-5-19(25-12-15)29-6-8-30-9-7-29/h1-5,10-13H,6-9H2,(H2,24,26,27,28)",RQCXKDWOCUJWQZ-UHFFFAOYSA-N,C1COCCN1C2=NC=C(C=C2)C3=NC4=C(C(=C3)C5=CC(=CC=C5)Br)C(=NC=N4)N,,,2016-04-04
10457-101,AG-F-89549,6-Amino-4-(4-phenoxyphenylethylamino)quinazoline,,509554,,,356.16,"InChI=1S/C22H20N4O/c23-17-8-11-21-20(14-17)22(26-15-25-21)24-13-12-16-6-9-19(10-7-16)27-18-4-2-1-3-5-18/h1-11,14-15H,12-13,23H2,(H,24,25,26)",IBAKVEUZKHOWNG-UHFFFAOYSA-N,C1=CC=C(C=C1)OC2=CC=C(C=C2)CCNC3=NC=NC4=C3C=C(C=C4)N,,,2016-04-04
10458-101,AX20017,,,673481,,,264.09,"InChI=1S/C13H16N2O2S/c14-11(16)10-8-3-1-2-4-9(8)18-13(10)15-12(17)7-5-6-7/h7H,1-6H2,(H2,14,16)(H,15,17)",VATFNEMGBRWLHI-UHFFFAOYSA-N,C1CCC2=C(C1)C(=C(S2)NC(=O)C3CC3)C(=O)N,,,2016-04-04
10459-101,BAY-11-7082,,,5353431,,,207.04,"InChI=1S/C10H9NO2S/c1-9-3-5-10(6-4-9)14(12,13)8-2-7-11/h2-6,8H,1H3",DOEWDSDBFRHVAP-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)C=CC#N,,,2016-04-04
10461-101,Bohemine,,,2422,,,340.20,"InChI=1S/C18H24N6O/c1-13(2)24-12-21-15-16(20-11-14-7-4-3-5-8-14)22-18(23-17(15)24)19-9-6-10-25/h3-5,7-8,12-13,25H,6,9-11H2,1-2H3,(H2,19,20,22,23)",OPQGFIAVPSXOBO-UHFFFAOYSA-N,CC(C)N1C=NC2=C1N=C(N=C2NCC3=CC=CC=C3)NCCCO,,,2016-04-04
10462-101,CGP-029482,Casein Kinase II Inhibitor IX,,447682,,,292.08,"InChI=1S/C17H12N2O3/c20-15(21)9-12-10-5-1-3-7-13(10)19-14-8-4-2-6-11(14)17(22)18-16(12)19/h1-8H,9H2,(H,18,22)(H,20,21)",INSBKYCYLCEBOD-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=C3N2C4=CC=CC=C4C(=O)N3)CC(=O)O,,,2016-04-04
10463-101,GTPL5944,"3-(2-Chloro-3-indolylmethylene)-1,3-dihydroindol-2-one",,5472558,,,294.06,"InChI=1S/C17H11ClN2O/c18-16-12(10-5-1-3-7-14(10)19-16)9-13-11-6-2-4-8-15(11)20-17(13)21/h1-9,19H,(H,20,21)",QJKBRWSJWQVKLY-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CC3=C(NC4=CC=CC=C43)Cl)C(=O)N2,,,2016-04-04
10464-101,GTPL6019,"PDGF receptor tyrosine kinase inhibitor III; 4-(6,7-Dimethoxy-4-quinazolinyl)-N-(4-phenoxyphenyl)-1-piperazinecarboxamide",,10907042,,,485.21,"InChI=1S/C27H27N5O4/c1-34-24-16-22-23(17-25(24)35-2)28-18-29-26(22)31-12-14-32(15-13-31)27(33)30-19-8-10-21(11-9-19)36-20-6-4-3-5-7-20/h3-11,16-18H,12-15H2,1-2H3,(H,30,33)",INTPTKHSGKBHHW-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CC=C(C=C4)OC5=CC=CC=C5)OC,,,2016-04-04
10465-101,GTPL6027,"5-Chloro-3-(3,5-dichloro-4-hydroxybenzylidene)-1,3-dihydro-indol-2-one",,16760619,,,338.96,"InChI=1S/C15H8Cl3NO2/c16-8-1-2-13-9(6-8)10(15(21)19-13)3-7-4-11(17)14(20)12(18)5-7/h1-6,20H,(H,19,21)",ZJFMARHFPUZEKI-UHFFFAOYSA-N,C1=CC2=C(C=C1Cl)C(=CC3=CC(=C(C(=C3)Cl)O)Cl)C(=O)N2,,,2016-04-04
10466-102,H-8,,,3540,,,265.09,"InChI=1S/C12H15N3O2S/c1-13-7-8-15-18(16,17)12-4-2-3-10-9-14-6-5-11(10)12/h2-6,9,13,15H,7-8H2,1H3",PJWUXKNZVMEPPH-UHFFFAOYSA-N,CNCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2,,,2016-04-04
10467-101,JNJ-10198409,PDGF receptor tyrosine kinase inhibitor IV,,9797370,,,325.12,"InChI=1S/C18H16FN3O2/c1-23-15-7-10-6-14-17(13(10)9-16(15)24-2)21-22-18(14)20-12-5-3-4-11(19)8-12/h3-5,7-9H,6H2,1-2H3,(H2,20,21,22)",ZDNURMVOKAERHZ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)CC3=C2NN=C3NC4=CC(=CC=C4)F)OC,,,2016-04-04
10468-101,RGB-286147,K00600A,,9549301,,,472.11,"InChI=1S/C23H22Cl2N4O3/c1-13(2)20-19-22(29(28-20)21-16(24)4-3-5-17(21)25)26-18(27-23(19)31)12-14-6-8-15(9-7-14)32-11-10-30/h3-9,13,28,30H,10-12H2,1-2H3",VQNCIRRXQQTXEL-UHFFFAOYSA-N,CC(C)C1=C2C(=NC(=NC2=O)CC3=CC=C(C=C3)OCCO)N(N1)C4=C(C=CC=C4Cl)Cl,,,2016-04-04
10469-102,ML-9,,,108047,,,324.07,"InChI=1S/C15H17ClN2O2S/c16-14-6-1-5-13-12(14)4-2-7-15(13)21(19,20)18-10-3-8-17-9-11-18/h1-2,4-7,17H,3,8-11H2",OZSMSRIUUDGTEP-UHFFFAOYSA-N,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl,,,2016-04-04
